brandId,tagIds
3704,"[80, 2, 12, 6, 17, 5, 48, 67, 20, 100, 119, 7, 9, 72, 78, 42, 45, 26, 225, 121]"
3705,[]
3708,[195]
3709,[151]
3710,"[89, 2, 50]"
3714,"[73, 209]"
3715,"[123, 113, 20, 6, 12]"
3717,"[26, 48, 17, 51, 2]"
3721,"[9, 7, 5]"
3722,"[80, 48, 17, 24, 5, 6, 2, 20, 12, 67, 45, 26, 100, 23, 126, 241, 225, 169, 147, 7]"
3724,"[97, 44]"
3725,"[6, 12]"
3727,"[2, 5, 9, 165, 139, 12, 34, 72, 38, 6, 3, 17, 88, 170, 224]"
3729,[26]
3731,[]
3736,"[80, 33]"
3737,"[94, 240, 5, 22, 48, 3, 24, 2, 73, 21, 6, 7, 36]"
3738,"[242, 34, 7]"
3742,[]
3743,[2]
3744,"[182, 167, 80, 9, 3, 154, 56, 2, 137, 84, 5, 42, 63]"
3745,"[80, 12, 123]"
3746,[]
3747,"[171, 131, 25, 3, 12]"
3750,"[213, 173, 80, 241, 192, 2, 3, 63, 17, 165, 72, 149, 242, 84, 12, 128]"
3751,"[26, 12, 6, 65, 5, 147, 212, 100, 19, 2, 36, 152, 97, 48, 145, 22, 7, 98, 235, 209]"
3752,"[36, 7, 3, 12]"
3754,"[80, 48, 6, 17, 121, 67, 5, 12, 2, 75, 137, 52, 42]"
3755,[187]
3756,[]
3757,"[211, 80]"
3759,"[3, 12]"
3760,"[160, 2]"
3763,"[40, 12]"
3764,"[50, 88, 241, 19, 25, 34, 9]"
3765,[100]
3767,[3]
3769,[149]
3771,"[235, 73, 26, 7]"
3772,[2]
3773,[]
3775,"[138, 146, 69, 22, 100, 26, 7, 12]"
3776,"[3, 7, 2, 5, 126, 121, 23, 100, 69, 12, 63, 42, 184, 6, 19, 17, 93, 21, 24, 9]"
3777,"[199, 50, 126, 23, 100, 34, 6, 3, 2, 12]"
3779,[3]
3782,[202]
3784,[]
3785,[]
3786,"[48, 45, 42, 17, 2, 5]"
3787,[]
3788,"[12, 229, 80, 5, 42, 32, 2, 17, 6, 48, 100, 7, 67, 225, 72, 169, 52, 45, 123, 40]"
3789,"[185, 139, 137, 88, 43, 48, 24, 36, 5]"
3793,[71]
3794,[204]
3795,[7]
3797,[12]
3798,"[128, 159, 197, 24, 12, 34, 17, 2]"
3799,"[139, 137, 128]"
3800,"[121, 100, 3]"
3802,[]
3803,"[34, 3]"
3805,"[52, 6, 22, 19, 38, 7, 3, 12]"
3807,"[12, 69, 34, 239]"
3808,"[97, 33]"
3809,"[211, 17, 93]"
3810,"[36, 43, 30, 32, 34, 9, 3, 5, 12]"
3811,"[3, 12]"
3812,[]
3815,[]
3816,"[34, 6, 5]"
3817,"[27, 6, 12, 3, 36, 44]"
3818,"[123, 83, 27, 12, 36, 2, 7, 3]"
3819,"[224, 44]"
3820,[]
3822,"[186, 137, 5, 3]"
3830,[104]
3834,[]
3835,"[159, 186, 23, 5, 2]"
3838,"[23, 7, 12]"
3840,"[34, 6, 5]"
3841,[]
3842,"[94, 73, 100, 2, 5, 7]"
3843,[3]
3844,"[193, 197, 128, 169, 9, 12]"
3845,"[84, 44]"
3849,"[73, 242, 65, 21, 25, 7, 2, 12, 5, 3]"
3850,"[88, 34, 7, 3, 12]"
3851,[]
3853,[]
3858,[]
3862,"[69, 23, 3, 216, 30, 123, 7, 12, 5, 2, 45, 147, 100, 21, 80, 17, 36, 242, 16, 20]"
3865,[80]
3866,"[25, 19, 5, 2, 3]"
3867,[148]
3870,"[119, 7]"
3871,"[72, 213, 34, 238, 128]"
3873,[235]
3883,[]
3884,[]
3886,"[165, 167, 93, 169, 26]"
3887,[3]
3893,[187]
3895,"[238, 7, 12]"
3896,"[30, 6, 9, 12, 7]"
3899,"[123, 3, 131, 6, 25, 12, 2]"
3901,"[21, 19, 36]"
3902,"[192, 5]"
3903,"[40, 34, 38, 36, 5, 12, 2, 7]"
3904,"[145, 224, 213, 192, 25, 7]"
3905,[]
3909,[224]
3911,"[159, 209, 73, 12]"
3912,"[16, 174, 3, 226, 113]"
3913,[150]
3914,[]
3915,"[50, 78, 42, 56, 6, 12, 5, 7]"
3916,"[94, 9, 2, 3]"
3917,"[89, 40, 38, 17, 6, 9, 2]"
3918,"[128, 137]"
3920,"[148, 7]"
3921,"[207, 110, 50, 106, 72, 30, 126, 22, 21, 7]"
3922,[75]
3924,"[43, 17, 36, 2, 5]"
3925,"[17, 5]"
3927,[169]
3930,[]
3934,"[171, 27, 32, 126, 24, 6, 3, 20, 7, 5]"
3937,"[34, 12, 7, 3]"
3938,"[71, 145, 50, 43, 24, 9, 34]"
3942,[104]
3947,"[43, 25, 7]"
3948,"[100, 3, 9]"
3951,"[65, 26, 34, 5, 9]"
3952,"[169, 32, 20, 12, 2]"
3954,"[3, 7]"
3956,[]
3963,"[145, 5, 12, 6, 147, 32, 26, 7, 24, 9, 2, 17, 23, 3, 100, 113, 19, 40, 34, 160]"
3965,[3]
3966,"[44, 152]"
3970,[]
3979,[]
3981,[3]
3982,[]
3984,"[43, 242, 3]"
3991,"[27, 12, 26, 2, 80, 3, 7, 5, 6, 36]"
3992,[]
3996,[]
4009,[3]
4010,[65]
4015,[]
4018,"[7, 21, 25, 12]"
4021,"[140, 27, 7]"
4022,"[2, 12]"
4024,[]
4028,"[48, 80, 2, 5, 20, 209, 199]"
4033,"[23, 224]"
4036,"[63, 98, 45, 34, 126, 22, 21, 2]"
4037,"[195, 5, 7, 3, 12]"
4039,"[5, 3, 169, 151, 175, 32, 239, 40]"
4045,"[6, 212, 17, 26, 69, 12, 5, 48, 67, 7, 24, 2, 20, 38, 45, 9, 30, 34, 204, 123]"
4048,"[19, 26, 3, 5]"
4050,"[185, 5, 48, 3, 151, 12, 2, 123, 207, 225, 171, 36]"
4051,"[193, 63, 23, 5]"
4055,[71]
4057,[]
4059,[]
4061,[3]
4063,[172]
4069,"[51, 184, 65, 21, 34, 2, 3, 12]"
4070,"[27, 7, 147, 143, 6, 12, 69, 48, 83, 176, 196, 137, 94, 126]"
4073,"[195, 88, 36, 9, 3]"
4081,"[202, 78, 40, 38, 2, 12]"
4083,"[113, 6, 3, 5, 12]"
4090,"[42, 224]"
4092,[44]
4100,[3]
4103,"[3, 25, 242, 131, 36, 7]"
4108,"[27, 90]"
4111,"[34, 12, 2, 3, 165, 32, 5, 150]"
4112,[]
4113,"[12, 67, 160, 94, 3, 9, 6, 5]"
4116,"[3, 5, 48, 94, 2, 33, 12, 186]"
4117,"[65, 71, 16, 98]"
4125,"[97, 63, 105, 27, 169, 242, 100, 6, 2]"
4126,"[80, 212, 30, 167, 86, 121, 17, 154]"
4128,[121]
4132,"[93, 12, 6, 2, 80, 5, 67, 17, 48, 20, 165, 63, 100, 97, 72, 9, 38, 126, 119, 148]"
4138,"[106, 2, 12]"
4140,"[146, 34, 6]"
4144,"[184, 36, 5, 7, 3]"
4151,"[34, 3]"
4153,"[196, 137, 27, 169, 19, 65, 7, 12]"
4154,[29]
4155,"[65, 2, 5, 3]"
4156,"[44, 154]"
4160,"[7, 3, 12]"
4162,[128]
4164,"[16, 139]"
4172,"[71, 6]"
4173,"[80, 5, 2, 67, 17, 48, 12, 6, 241, 23, 9, 131, 16, 97, 20, 100, 24, 182, 34, 26]"
4176,[34]
4184,"[19, 9, 5]"
4194,"[119, 126, 2, 34, 6, 12, 5]"
4195,"[80, 20, 2, 5, 17, 12, 90, 6, 48, 67, 24, 9, 42, 26, 100, 23, 38, 7, 34, 126]"
4196,[21]
4198,[165]
4199,[]
4201,"[5, 7, 12]"
4202,"[197, 56]"
4204,[]
4206,"[5, 7]"
4207,[36]
4208,"[27, 40, 5, 12]"
4211,[]
4218,"[105, 126, 26, 20, 2, 5, 7, 3]"
4219,[7]
4226,[]
4230,[229]
4246,"[185, 149, 241, 187, 235]"
4247,"[80, 17, 6, 26, 2, 48, 12, 100, 121, 5, 67, 126, 42, 63, 241, 52, 93, 97, 23, 7]"
4254,[7]
4258,"[145, 128, 166, 5, 3, 7, 12, 95]"
4261,[]
4264,[]
4267,[175]
4277,[128]
4278,"[56, 26, 12]"
4283,"[24, 34, 12, 26, 3, 5, 48, 25, 6, 40, 2, 27, 7, 45, 19, 17, 147, 9, 206, 75]"
4286,"[67, 106, 6, 7, 3]"
4289,"[65, 7, 21, 5, 12]"
4299,"[188, 24, 7]"
4305,"[30, 32, 23, 17, 2, 5, 3]"
4312,"[212, 5, 36, 33, 7, 3, 6, 12]"
4326,[217]
4390,"[17, 5, 52, 32, 2]"
4439,"[80, 12, 6, 100, 26, 241, 2, 67, 7, 5, 20, 9, 42, 32, 24, 56, 17, 45, 38, 3]"
4611,"[98, 33]"
4831,"[147, 2, 110, 118, 239, 182]"
5015,[]
5364,[88]
5830,"[195, 43, 30, 32, 23, 6, 5, 3, 12]"
6558,"[2, 100, 80, 6, 17, 7, 42, 12, 23, 5, 93, 131, 26, 52, 69, 228, 21, 182, 24, 20]"
6574,"[6, 24, 12, 5, 38, 20, 2, 26, 45, 188, 9, 17]"
6634,"[24, 40, 2, 12]"
6674,"[109, 126]"
6705,"[2, 7, 5, 12, 209, 17, 6, 126, 69, 100, 24, 80, 72, 20, 42, 9, 84, 148, 23, 3]"
6800,[]
6801,[]
6839,"[6, 2, 17, 109, 42, 12, 80, 5, 23, 100, 239, 150, 121, 20, 69, 48, 40, 9, 24, 63]"
7142,"[145, 43, 36, 65, 3, 238, 223, 100, 196, 5, 6, 7, 30, 9, 123]"
7308,"[42, 48, 69, 12, 27, 2, 100, 67, 126, 6, 121, 109, 184, 182]"
7548,"[72, 80, 2, 63]"
7920,"[145, 12, 7, 6, 45]"
7946,"[3, 80, 5, 48, 2, 23, 7, 6, 20, 12, 100, 84, 17, 22, 30, 225, 223, 121, 9, 38]"
7994,"[17, 5, 2, 12, 121, 69, 6, 24, 169, 131, 20, 67, 45, 202, 30, 42, 38, 105, 7, 126]"
8393,[]
8394,[]
8395,[193]
8396,"[80, 32, 2, 12]"
8398,[45]
8607,"[2, 5, 145, 226, 72, 36, 199, 213, 71, 61, 196, 45, 65, 123, 17, 166, 12, 90, 63, 38]"
8621,"[80, 2, 5, 67, 6, 12, 17, 48, 24, 123, 93, 20, 3, 32, 105, 169, 42, 7, 30, 89]"
8685,"[5, 2, 6, 80, 20, 17, 12, 241, 7, 23, 9, 3, 100, 30, 24, 48, 42, 22, 52, 38]"
8725,"[80, 6, 2, 119, 12, 176, 71, 45, 5, 27, 192, 226, 100, 204, 26, 7, 20, 43, 42, 34]"
9517,"[48, 16, 5, 95]"
9767,[]
9780,"[95, 148, 113, 26, 21, 25]"
9941,"[24, 5, 2, 169, 20, 17, 6, 12, 80, 30, 67, 23, 131, 7, 93, 9, 146, 34, 86, 100]"
10823,[]
10872,"[80, 93, 42, 6, 67, 17, 12, 2, 5, 20, 100, 126, 48, 241, 7, 77, 121, 148, 23, 26]"
12014,[]
12119,"[5, 34, 9, 2, 23, 12, 17, 20, 6, 3, 90, 202, 95, 98, 88, 38, 19, 65, 36, 140]"
12637,[213]
13013,[69]
13032,[]
13491,"[211, 45, 72, 2, 5, 7]"
13892,[]
14134,"[147, 97, 2, 16, 44, 5]"
14452,"[128, 175, 212, 27, 72, 213, 226, 2, 80, 52, 44, 224]"
14953,"[166, 213, 170]"
14995,"[109, 2, 93, 165, 72, 100, 52, 17, 23, 121, 27, 5, 9, 12, 173, 21, 67, 6, 7, 143]"
15162,"[2, 36, 72, 5, 12, 34, 159, 199, 19, 69, 65, 110, 17, 9, 90, 126, 25, 88, 27, 139]"
16334,[]
17000,"[71, 5, 12, 24, 26, 32, 2, 7, 36, 30, 20, 9, 206, 205, 3, 63, 241, 17, 52, 38]"
17312,"[21, 34, 7, 12]"
17557,[]
17922,"[19, 23]"
18037,[]
18590,[]
18616,[212]
18621,"[23, 5]"
18626,[118]
18627,"[16, 131, 100, 2, 9, 12, 5]"
18829,"[27, 211]"
19567,"[206, 80, 2, 109, 52, 72, 17, 12, 100, 5, 6, 48, 67, 63, 131, 20, 119, 93, 7, 38]"
20824,"[80, 166, 100, 235]"
22756,"[69, 24, 21, 38, 5, 6, 9, 7, 12]"
23993,"[2, 45]"
25669,"[27, 2, 226, 137, 52, 175, 89, 90, 6, 72, 93, 12, 5, 63, 16, 100, 17, 7, 131, 204]"
27164,"[80, 2, 90, 100, 34]"
27334,"[138, 88, 73, 48, 2, 12]"
27502,"[6, 5, 12, 17, 2, 42, 20, 26, 24, 67, 9, 69, 97, 23, 80, 202, 169, 38, 32, 7]"
27505,"[197, 9]"
27560,"[97, 72, 80, 119, 45, 95, 229, 205, 149, 148]"
27655,"[34, 3]"
28029,[34]
28404,[]
29438,"[7, 3]"
30227,"[97, 80, 17, 2, 48, 93, 12, 6, 5, 20, 89, 67, 100, 24, 32, 241, 26, 225, 7, 126]"
31938,"[80, 48, 17, 2, 5, 3, 6, 7, 131, 24, 12, 20, 23, 126, 100, 30, 241, 45, 93, 9]"
31939,"[84, 44, 2, 80, 204, 48, 17, 69, 12, 20, 5, 26, 75, 160, 32, 42, 137, 9, 7, 186]"
32118,"[2, 72, 80, 93, 12, 6, 17, 97, 100, 63, 67, 71, 20, 169, 5, 48, 24, 213, 38, 26]"
32457,"[6, 67, 69, 80, 2, 17, 97, 12, 5, 100, 48, 45, 9, 26, 24, 42, 38, 241, 126, 169]"
33447,"[6, 80, 2, 119, 3, 67, 45, 12, 5, 17, 24, 75, 7, 100, 48, 9, 20, 23, 26, 126]"
34324,"[80, 2, 93, 12, 126, 5, 148, 6, 24, 32, 100, 20, 30, 23, 17, 71, 48, 123, 7, 42]"
34724,[205]
35287,[147]
35681,"[154, 2, 17, 7, 5, 6, 40, 131, 12, 148, 193, 211, 30, 42, 89, 3, 100, 38, 22, 242]"
36653,"[89, 69, 80, 12, 2, 6, 5, 72, 17, 239, 119, 185, 48, 20, 100, 52, 170, 90]"
36654,"[48, 26, 6, 7, 12]"
36678,[145]
37710,"[5, 2, 17, 12, 3, 7, 9, 24, 20, 23, 6, 131, 93, 42, 40, 38, 100, 48, 36, 30]"
37850,"[147, 2, 5, 239, 34, 63, 88, 104, 98, 150, 12, 67, 19, 51, 17, 224, 159, 209, 86, 185]"
38872,"[93, 192, 6, 12, 80, 2, 118, 100, 52]"
39164,"[119, 226, 12, 42, 2, 126, 80, 17, 229, 27, 213, 45, 147, 196, 6, 93, 118, 175, 32, 63]"
39165,[]
40392,"[32, 17, 12, 148, 6, 97, 5, 242, 30, 202, 184, 24]"
40447,[]
40549,"[51, 98, 40, 65, 5]"
40604,"[165, 48, 90, 67, 100, 9, 7]"
40606,[239]
41485,"[21, 20]"
41721,"[80, 72, 6, 2, 12, 229, 165, 119, 17, 67, 147, 48, 63, 100, 109, 5, 202, 27, 93, 52]"
42112,"[6, 67, 26, 12, 93, 80, 27, 17, 48, 2, 5, 100, 165, 147, 42, 7, 3, 45, 20, 23]"
42260,"[26, 7]"
42473,[]
42474,"[98, 88, 23, 17, 2, 5, 12]"
43675,"[80, 17, 3, 229, 2, 12, 23, 75, 38, 20, 184, 224, 217, 182]"
43968,"[80, 2, 17, 72, 100, 12, 5, 109, 6, 52, 126, 7, 20, 42, 131, 63, 30, 45, 48, 67]"
43969,"[27, 119, 109, 175, 63]"
44077,"[80, 123, 67, 24, 9, 12, 98]"
44672,[]
44922,[211]
45799,"[80, 217, 2, 72, 17, 12, 6, 5, 100, 90, 75, 202, 126, 52, 119, 48, 93, 71, 27, 20]"
45805,"[80, 48, 2, 72, 126, 100, 32, 5, 12, 40, 17, 6, 7, 148, 105, 42, 24, 27, 30, 38]"
46410,"[2, 165, 109, 45]"
46682,"[80, 2, 93, 5, 17, 23, 12, 3, 48, 9, 109, 52, 174, 100, 154, 6, 224, 182, 7, 67]"
46731,"[121, 95, 72, 73, 34]"
46732,"[43, 7]"
46753,"[242, 30, 19]"
47536,"[182, 195, 94, 113, 65, 21, 23, 34, 6, 7]"
47537,[]
48326,"[128, 159, 171]"
48328,"[212, 43, 16, 138, 146, 126, 100, 6, 5]"
48329,"[43, 36]"
48330,"[80, 93, 2, 205, 52, 131, 63]"
49260,[]
49330,"[12, 6, 17, 147, 34, 26, 5, 9, 2, 67, 42, 169, 24, 184, 48, 97, 213, 27, 100, 7]"
50043,"[154, 83, 30, 24, 38, 25, 12, 2]"
50044,"[89, 146, 34, 12]"
50046,"[63, 32, 126, 22, 38, 5, 7, 2, 12]"
50048,"[45, 93, 80, 89, 2, 17, 165, 119, 152, 100, 72, 12, 6, 52, 27, 9, 5, 75, 42, 63]"
50495,[217]
50619,"[38, 100]"
51069,"[80, 2, 121, 5, 30, 42, 17, 24, 100, 126, 52, 90, 95, 93, 32, 6, 109, 12, 20, 131]"
51338,"[42, 48, 80, 2, 5, 131, 12, 24, 21, 23, 93, 17, 3, 45, 202, 184, 40, 241, 100, 128]"
52815,[29]
53059,"[17, 5, 211, 100, 12, 20, 2, 45]"
53060,"[121, 3]"
53145,[2]
53146,[]
53148,"[73, 17, 21, 38, 100, 34, 12, 2, 3, 5]"
53219,"[43, 17, 126, 3, 36, 2, 5, 7]"
53486,"[147, 80, 2, 5, 17, 6, 26, 12, 48, 67, 20, 23, 24, 165, 45, 225, 63, 38, 42, 137]"
53566,"[145, 2, 12, 32, 5, 166, 106, 44, 6, 182]"
55153,[224]
55585,"[123, 45, 119, 2, 89, 42, 17, 72, 240, 69, 100, 12, 5, 24, 173, 121, 202, 184, 239, 182]"
55593,[83]
56188,[]
56450,[175]
56451,"[65, 6, 9, 2, 7]"
56452,"[27, 9, 45, 242, 126, 100, 6, 2, 5, 12]"
56832,"[3, 7]"
56835,"[224, 241, 38, 3, 5, 12]"
57402,"[75, 72, 23, 17, 6, 3, 5]"
58195,"[36, 72, 5, 30, 24, 2, 65, 69, 38, 43, 40, 146, 16, 207, 90, 51, 9, 25, 17, 12]"
58582,"[80, 2, 5, 24, 17, 12, 6, 67, 20, 48, 32, 100, 30, 7, 89, 63, 9, 34, 23, 45]"
59574,[]
59656,"[42, 5, 2, 32, 6, 24, 17, 20, 12, 48, 80, 69, 7, 160, 94, 67, 45, 148, 40, 63]"
60003,[235]
60496,[]
60497,[]
61442,"[93, 6, 145, 239, 119, 185, 147, 2, 33, 126, 217]"
61817,[175]
62277,[213]
62279,"[27, 119, 2, 93, 72, 6, 12, 63, 137, 45, 109, 43, 152, 216, 126, 238, 213, 89, 65, 148]"
62280,[]
64236,"[75, 147, 106, 19]"
64513,"[42, 71, 5, 109, 170, 126, 182]"
64670,"[20, 230, 160, 48, 5, 138, 166, 45, 17, 6, 40, 117, 2, 202, 24]"
66004,[170]
66005,"[187, 2]"
66006,"[36, 3, 12]"
66007,"[30, 36, 9, 2, 7, 3]"
66397,"[45, 2, 119, 80, 63, 97, 217, 12, 226, 24, 27, 48, 33, 72, 17, 169, 100, 128, 211, 185]"
66443,"[217, 222, 56, 2, 224, 128, 154]"
66665,"[150, 71, 90, 27]"
66997,[]
67213,"[52, 160, 17, 6, 2]"
67215,"[216, 25, 2, 21, 9, 17, 3, 12]"
67217,"[45, 119, 50, 2, 67, 192, 126, 100, 63]"
67218,"[45, 119, 238, 100, 63, 211]"
67374,"[206, 23, 226]"
67760,"[145, 6]"
67763,[]
67765,[6]
67908,"[175, 42, 213, 228, 80, 63, 173, 224]"
68118,"[146, 226, 42]"
68505,"[110, 140]"
69046,[]
69047,"[42, 126, 69, 2, 32, 24, 12, 17, 27, 5, 163, 20, 9, 38, 89, 169, 113, 6, 30, 40]"
69048,"[51, 63, 30, 19, 36, 100, 2, 7, 12]"
69049,"[6, 26, 7, 5, 24, 45, 27, 126, 12, 170, 2, 17, 9, 3, 23, 86, 20, 148, 33, 137]"
69486,"[19, 98, 241, 9, 20, 5, 3, 17, 12, 2]"
69487,"[224, 159, 186, 36]"
69488,"[100, 131, 65, 22, 36, 2, 5]"
69509,"[109, 119, 165, 93, 80, 26, 187]"
69950,"[67, 121]"
69951,"[33, 80, 211, 75, 109]"
69954,"[17, 5, 12, 6, 34, 67, 20, 2, 24, 26, 9, 23, 147, 48, 38, 42, 80, 131, 169, 7]"
70446,[]
70448,"[217, 45]"
70449,"[229, 72, 119, 149, 238, 205, 63, 2, 224, 100, 196, 172, 12, 21, 226, 160, 80, 148, 77, 6]"
71579,"[45, 209, 72, 199]"
72187,"[2, 63]"
72735,"[80, 93, 2, 169, 52, 45, 17, 217]"
72736,[]
72738,"[7, 3]"
72739,"[22, 36, 25, 6, 2, 5]"
73784,"[93, 45, 26, 97, 69, 52]"
